['Canon', 459.0, 'Compact', 5.0, 3.6, 4.1, 300.0, 'Compact Flash', 32.0]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.222 DigitalZoom : 0.055 Weight : 0.055 StorageIncluded : 0.222
target Product 198 's rank = 5
selection = 157 , Compatiblity = 0.777
topK: [192, 159, 194, 158, 162]
Price : 0.484 Resolution : 0.121 OpticalZoom : 0.121 DigitalZoom : 0.03 Weight : 0.121 StorageIncluded : 0.121
target Product 198 's rank = 8
selection = 159 , Compatiblity = 0.666
topK: [113, 191, 122, 119, 74]
Price : 0.28 Resolution : 0.28 OpticalZoom : 0.07 DigitalZoom : 0.017 Weight : 0.28 StorageIncluded : 0.07
target Product 198 's rank = 5
selection = 74 , Compatiblity = 0.555
topK: [73, 75, 78, 115, 79]
Price : 0.609 Resolution : 0.152 OpticalZoom : 0.038 DigitalZoom : 0.009 Weight : 0.152 StorageIncluded : 0.038
target Product 198 's rank = 26
selection = 78 , Compatiblity = 0.666
topK: [117, 116, 181, 126, 178]
Price : 0.418 Resolution : 0.418 OpticalZoom : 0.026 DigitalZoom : 0.006 Weight : 0.104 StorageIncluded : 0.026
target Product 198 's rank = 9
selection = 116 , Compatiblity = 0.666
topK: [120, 132, 112, 124, 129]
Price : 0.41 Resolution : 0.41 OpticalZoom : 0.025 DigitalZoom : 0.025 Weight : 0.102 StorageIncluded : 0.025
target Product 198 's rank = 6
selection = 120 , Compatiblity = 0.555
topK: [114, 131, 125, 123, 118]
Price : 0.711 Resolution : 0.177 OpticalZoom : 0.044 DigitalZoom : 0.011 Weight : 0.044 StorageIncluded : 0.011
target Product 198 's rank = 11
selection = 114 , Compatiblity = 0.444
topK: [130, 200, 208, 147, 183]
Price : 0.418 Resolution : 0.418 OpticalZoom : 0.026 DigitalZoom : 0.026 Weight : 0.104 StorageIncluded : 0.006
target Product 198 's rank = 0
selection = 208 , Compatiblity = 0.666
topK: [198, 203, 173, 172, 197]
Number of interaction cycles = 9
id =  199
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 199 's rank = 190
First product selected: 200
topK: [201, 202, 20, 168, 169]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.444 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 199 's rank = 196
selection = 20 , Compatiblity = 0.666
topK: [190, 0, 9, 12, 8]
Price : 0.047 Resolution : 0.19 OpticalZoom : 0.19 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.19
target Product 199 's rank = 191
selection = 9 , Compatiblity = 0.444
topK: [7, 5, 11, 3, 19]
Price : 0.047 Resolution : 0.19 OpticalZoom : 0.19 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.19
target Product 199 's rank = 186
selection = 19 , Compatiblity = 0.555
topK: [18, 14, 16, 17, 21]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 199 's rank = 181
selection = 17 , Compatiblity = 0.666
topK: [186, 188, 86, 84, 139]
Price : 0.047 Resolution : 0.19 OpticalZoom : 0.19 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.19
target Product 199 's rank = 176
selection = 186 , Compatiblity = 0.111
topK: [82, 165, 171, 170, 85]
Price : 0.047 Resolution : 0.19 OpticalZoom : 0.19 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.19
target Product 199 's rank = 171
selection = 165 , Compatiblity = 0.555
topK: [209, 154, 196, 76, 1]
Price : 0.03 Resolution : 0.121 OpticalZoom : 0.121 DigitalZoom : 0.121 Weight : 0.484 StorageIncluded : 0.121
target Product 199 's rank = 164
selection = 209 , Compatiblity = 0.555
topK: [208, 45, 4, 61, 29]
Price : 0.037 Resolution : 0.148 OpticalZoom : 0.037 DigitalZoom : 0.148 Weight : 0.592 StorageIncluded : 0.037
target Product 199 's rank = 149
selection = 208 , Compatiblity = 0.222
topK: [74, 113, 191, 159, 75]
Price : 0.011 Resolution : 0.177 OpticalZoom : 0.011 DigitalZoom : 0.044 Weight : 0.711 StorageIncluded : 0.044
target Product 199 's rank = 143
selection = 74 , Compatiblity = 0.222
topK: [73, 78, 79, 119, 158]
Price : 0.043 Resolution : 0.172 OpticalZoom : 0.01 DigitalZoom : 0.043 Weight : 0.688 StorageIncluded : 0.043
target Product 199 's rank = 140
selection = 73 , Compatiblity = 0.444
topK: [181, 178, 116, 198, 162]
Price : 0.024 Resolution : 0.387 OpticalZoom : 0.006 DigitalZoom : 0.096 Weight : 0.387 StorageIncluded : 0.096
target Product 199 's rank = 145
selection = 198 , Compatiblity = 0.333
topK: [157, 115, 192, 184, 122]
Price : 0.043 Resolution : 0.693 OpticalZoom : 0.002 DigitalZoom : 0.043 Weight : 0.173 StorageIncluded : 0.043
target Product 199 's rank = 146
selection = 115 , Compatiblity = 0.555
topK: [120, 112, 132, 126, 124]
Price : 0.105 Resolution : 0.42 OpticalZoom : 0.001 DigitalZoom : 0.026 Weight : 0.42 StorageIncluded : 0.026
target Product 199 's rank = 136
selection = 126 , Compatiblity = 0.222
topK: [117, 114, 129, 131, 123]
Price : 0.044 Resolution : 0.179 OpticalZoom : 0.0 DigitalZoom : 0.044 Weight : 0.718 StorageIncluded : 0.011
target Product 199 's rank = 118
selection = 114 , Compatiblity = 0.333
topK: [118, 125, 130, 183, 172]
Price : 0.158 Resolution : 0.158 OpticalZoom : 0.0 DigitalZoom : 0.039 Weight : 0.633 StorageIncluded : 0.009
target Product 199 's rank = 114
selection = 130 , Compatiblity = 0.444
topK: [173, 197, 193, 203, 145]
Price : 0.141 Resolution : 0.141 OpticalZoom : 0.0 DigitalZoom : 0.141 Weight : 0.566 StorageIncluded : 0.008
target Product 199 's rank = 109
selection = 145 , Compatiblity = 0.444
topK: [194, 147, 177, 146, 148]
Price : 0.097 Resolution : 0.39 OpticalZoom : 0.0 DigitalZoom : 0.097 Weight : 0.39 StorageIncluded : 0.024
target Product 199 's rank = 115
selection = 177 , Compatiblity = 0.444
topK: [98, 207, 205, 133, 182]
Price : 0.099 Resolution : 0.397 OpticalZoom : 0.0 DigitalZoom : 0.099 Weight : 0.397 StorageIncluded : 0.006
target Product 199 's rank = 111
selection = 98 , Compatiblity = 0.333
topK: [92, 93, 95, 107, 105]
Price : 0.159 Resolution : 0.159 OpticalZoom : 0.0 DigitalZoom : 0.039 Weight : 0.638 StorageIncluded : 0.002
target Product 199 's rank = 94
selection = 95 , Compatiblity = 0.333
topK: [96, 109, 102, 108, 51]
Price : 0.142 Resolution : 0.142 OpticalZoom : 0.0 DigitalZoom : 0.142 Weight : 0.57 StorageIncluded : 0.002
target Product 199 's rank = 91
selection = 51 , Compatiblity = 0.555
topK: [47, 60, 59, 53, 48]
Price : 0.142 Resolution : 0.142 OpticalZoom : 0.0 DigitalZoom : 0.142 Weight : 0.57 StorageIncluded : 0.002
target Product 199 's rank = 86
selection = 60 , Compatiblity = 0.333
topK: [55, 44, 49, 46, 58]
Price : 0.399 Resolution : 0.099 OpticalZoom : 0.0 DigitalZoom : 0.099 Weight : 0.399 StorageIncluded : 0.001
target Product 199 's rank = 82
selection = 55 , Compatiblity = 0.333
topK: [52, 63, 70, 66, 69]
Price : 0.306 Resolution : 0.306 OpticalZoom : 0.0 DigitalZoom : 0.076 Weight : 0.306 StorageIncluded : 0.004
target Product 199 's rank = 85
selection = 63 , Compatiblity = 0.444
topK: [64, 72, 67, 68, 71]
Price : 0.431 Resolution : 0.107 OpticalZoom : 0.0 DigitalZoom : 0.026 Weight : 0.431 StorageIncluded : 0.001
target Product 199 's rank = 13
selection = 71 , Compatiblity = 0.666
topK: [26, 43, 25, 37, 39]
Price : 0.638 Resolution : 0.159 OpticalZoom : 0.0 DigitalZoom : 0.039 Weight : 0.159 StorageIncluded : 0.002
target Product 199 's rank = 72
selection = 43 , Compatiblity = 0.333
topK: [36, 27, 28, 23, 30]
Price : 0.429 Resolution : 0.107 OpticalZoom : 0.0 DigitalZoom : 0.026 Weight : 0.429 StorageIncluded : 0.006
target Product 199 's rank = 59
selection = 36 , Compatiblity = 0.222
topK: [24, 41, 34, 31, 32]
Price : 0.48 Resolution : 0.03 OpticalZoom : 0.0 DigitalZoom : 0.007 Weight : 0.48 StorageIncluded : 0.001
target Product 199 's rank = 53
selection = 41 , Compatiblity = 0.333
topK: [35, 40, 42, 33, 160]
Price : 0.429 Resolution : 0.107 OpticalZoom : 0.0 DigitalZoom : 0.026 Weight : 0.429 StorageIncluded : 0.006
target Product 199 's rank = 49
selection = 40 , Compatiblity = 0.444
topK: [180, 163, 155, 91, 136]
Price : 0.48 Resolution : 0.03 OpticalZoom : 0.0 DigitalZoom : 0.007 Weight : 0.48 StorageIncluded : 0.001
target Product 199 's rank = 44
selection = 180 , Compatiblity = 0.333
topK: [179, 156, 80, 153, 161]
Price : 0.787 Resolution : 0.012 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.196 StorageIncluded : 0.0
target Product 199 's rank = 40
selection = 153 , Compatiblity = 0.555
topK: [142, 144, 149, 150, 143]
Price : 0.779 Resolution : 0.012 OpticalZoom : 0.0 DigitalZoom : 0.012 Weight : 0.194 StorageIncluded : 0.0
target Product 199 's rank = 37
selection = 142 , Compatiblity = 0.555
topK: [141, 167, 166, 206, 164]
Price : 0.75 Resolution : 0.046 OpticalZoom : 0.0 DigitalZoom : 0.011 Weight : 0.187 StorageIncluded : 0.002
target Product 199 's rank = 34
selection = 141 , Compatiblity = 0.444
topK: [204, 137, 189, 104, 6]
Price : 0.787 Resolution : 0.012 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.196 StorageIncluded : 0.0
target Product 199 's rank = 33
selection = 137 , Compatiblity = 0.333
topK: [187, 13, 15, 22, 111]
Price : 0.934 Resolution : 0.003 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.058 StorageIncluded : 0.0
target Product 199 's rank = 31
selection = 15 , Compatiblity = 0.444
topK: [99, 90, 103, 83, 87]
Price : 0.779 Resolution : 0.012 OpticalZoom : 0.0 DigitalZoom : 0.012 Weight : 0.194 StorageIncluded : 0.0
target Product 199 's rank = 14
selection = 103 , Compatiblity = 0.222
topK: [110, 100, 106, 56, 101]
Price : 0.923 Resolution : 0.014 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.057 StorageIncluded : 0.0
target Product 199 's rank = 12
selection = 110 , Compatiblity = 0.333
topK: [97, 57, 50, 65, 135]
Price : 0.78 Resolution : 0.012 OpticalZoom : 0.0 DigitalZoom : 0.012 Weight : 0.195 StorageIncluded : 0.0
target Product 199 's rank = 1
selection = 65 , Compatiblity = 0.555
topK: [62, 199, 121, 140, 38]
Number of interaction cycles = 38
id =  200
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 200 's rank = 140
First product selected: 201
topK: [202, 129, 147, 126, 179]
Price : 0.266 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.066 Weight : 0.066 StorageIncluded : 0.266
target Product 200 's rank = 33
selection = 129 , Compatiblity = 0.666
topK: [192, 115, 113, 119, 122]
Price : 0.121 Resolution : 0.484 OpticalZoom : 0.121 DigitalZoom : 0.121 Weight : 0.03 StorageIncluded : 0.121
target Product 200 's rank = 29
selection = 115 , Compatiblity = 0.888
topK: [112, 132, 120, 116, 124]
Price : 0.266 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.066 StorageIncluded : 0.066
target Product 200 's rank = 29
selection = 120 , Compatiblity = 0.666
topK: [114, 131, 125, 123, 118]
Price : 0.533 Resolution : 0.133 OpticalZoom : 0.133 DigitalZoom : 0.133 Weight : 0.033 StorageIncluded : 0.033
target Product 200 's rank = 24
selection = 114 , Compatiblity = 0.888
topK: [130, 117, 194, 191, 203]
Price : 0.688 Resolution : 0.172 OpticalZoom : 0.043 DigitalZoom : 0.043 Weight : 0.043 StorageIncluded : 0.01
target Product 200 's rank = 11
selection = 117 , Compatiblity = 0.666
topK: [159, 158, 74, 181, 162]
Price : 0.387 Resolution : 0.387 OpticalZoom : 0.096 DigitalZoom : 0.096 Weight : 0.024 StorageIncluded : 0.006
target Product 200 's rank = 8
selection = 159 , Compatiblity = 0.888
topK: [157, 184, 198, 178, 208]
Price : 0.693 Resolution : 0.173 OpticalZoom : 0.043 DigitalZoom : 0.043 Weight : 0.043 StorageIncluded : 0.002
target Product 200 's rank = 3
selection = 178 , Compatiblity = 0.666
topK: [183, 78, 73, 200, 75]
Number of interaction cycles = 8
id =  201
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 201 's rank = 165
First product selected: 208
topK: [142, 153, 145, 162, 116]
Price : 0.333 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.083 Weight : 0.333 StorageIncluded : 0.083
target Product 201 's rank = 25
selection = 153 , Compatiblity = 0.888
topK: [148, 146, 149, 144, 133]
Price : 0.19 Resolution : 0.19 OpticalZoom : 0.047 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.19
target Product 201 's rank = 20
selection = 148 , Compatiblity = 0.555
topK: [143, 141, 150, 207, 205]
Price : 0.121 Resolution : 0.121 OpticalZoom : 0.03 DigitalZoom : 0.121 Weight : 0.484 StorageIncluded : 0.121
target Product 201 's rank = 15
selection = 150 , Compatiblity = 0.777
topK: [182, 180, 163, 155, 160]
Price : 0.136 Resolution : 0.136 OpticalZoom : 0.008 DigitalZoom : 0.136 Weight : 0.547 StorageIncluded : 0.034
target Product 201 's rank = 10
selection = 182 , Compatiblity = 0.444
topK: [179, 161, 156, 80, 206]
Price : 0.387 Resolution : 0.096 OpticalZoom : 0.006 DigitalZoom : 0.096 Weight : 0.387 StorageIncluded : 0.024
target Product 201 's rank = 5
selection = 179 , Compatiblity = 0.666
topK: [202, 166, 167, 164, 204]
Price : 0.632 Resolution : 0.039 OpticalZoom : 0.002 DigitalZoom : 0.158 Weight : 0.158 StorageIncluded : 0.009
target Product 201 's rank = 0
selection = 202 , Compatiblity = 0.777
topK: [201, 191, 194, 200, 192]
Number of interaction cycles = 7
id =  202
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 202 's rank = 131
First product selected: 201
topK: [199, 200, 14, 16, 70]
Price : 0.333 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.333 Weight : 0.083 StorageIncluded : 0.083
target Product 202 's rank = 158
selection = 16 , Compatiblity = 0.555
topK: [190, 8, 3, 0, 9]
Price : 0.38 Resolution : 0.095 OpticalZoom : 0.023 DigitalZoom : 0.38 Weight : 0.095 StorageIncluded : 0.023
target Product 202 's rank = 156
selection = 3 , Compatiblity = 0.555
topK: [12, 7, 5, 19, 11]
Price : 0.266 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.066 StorageIncluded : 0.066
target Product 202 's rank = 165
selection = 12 , Compatiblity = 0.222
topK: [18, 17, 21, 20, 186]
Price : 0.592 Resolution : 0.148 OpticalZoom : 0.037 DigitalZoom : 0.148 Weight : 0.037 StorageIncluded : 0.037
target Product 202 's rank = 150
selection = 17 , Compatiblity = 0.333
topK: [86, 84, 188, 82, 139]
Price : 0.609 Resolution : 0.152 OpticalZoom : 0.009 DigitalZoom : 0.152 Weight : 0.038 StorageIncluded : 0.038
target Product 202 's rank = 145
selection = 86 , Compatiblity = 0.333
topK: [85, 165, 170, 171, 154]
Price : 0.828 Resolution : 0.051 OpticalZoom : 0.003 DigitalZoom : 0.051 Weight : 0.051 StorageIncluded : 0.012
target Product 202 's rank = 117
selection = 85 , Compatiblity = 0.555
topK: [169, 168, 209, 196, 79]
Price : 0.693 Resolution : 0.043 OpticalZoom : 0.002 DigitalZoom : 0.043 Weight : 0.173 StorageIncluded : 0.043
target Product 202 's rank = 90
selection = 79 , Compatiblity = 0.444
topK: [78, 73, 75, 74, 191]
Price : 0.42 Resolution : 0.105 OpticalZoom : 0.001 DigitalZoom : 0.026 Weight : 0.42 StorageIncluded : 0.026
target Product 202 's rank = 96
selection = 75 , Compatiblity = 0.333
topK: [181, 159, 158, 113, 116]
Price : 0.743 Resolution : 0.046 OpticalZoom : 0.0 DigitalZoom : 0.011 Weight : 0.185 StorageIncluded : 0.011
target Product 202 's rank = 75
selection = 181 , Compatiblity = 0.555
topK: [178, 183, 184, 117, 123]
Price : 0.743 Resolution : 0.046 OpticalZoom : 0.0 DigitalZoom : 0.011 Weight : 0.185 StorageIncluded : 0.011
target Product 202 's rank = 70
selection = 183 , Compatiblity = 0.444
topK: [125, 197, 118, 193, 124]
Price : 0.92 Resolution : 0.014 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.057 StorageIncluded : 0.003
target Product 202 's rank = 61
selection = 197 , Compatiblity = 0.555
topK: [194, 192, 130, 131, 114]
Price : 0.756 Resolution : 0.047 OpticalZoom : 0.0 DigitalZoom : 0.002 Weight : 0.189 StorageIncluded : 0.002
target Product 202 's rank = 58
selection = 114 , Compatiblity = 0.333
topK: [126, 129, 122, 120, 119]
Price : 0.44 Resolution : 0.11 OpticalZoom : 0.0 DigitalZoom : 0.006 Weight : 0.44 StorageIncluded : 0.001
target Product 202 's rank = 60
selection = 120 , Compatiblity = 0.444
topK: [115, 132, 112, 162, 208]
Price : 0.187 Resolution : 0.046 OpticalZoom : 0.0 DigitalZoom : 0.011 Weight : 0.751 StorageIncluded : 0.0
target Product 202 's rank = 41
selection = 208 , Compatiblity = 0.555
topK: [172, 173, 157, 198, 145]
Price : 0.48 Resolution : 0.03 OpticalZoom : 0.0 DigitalZoom : 0.007 Weight : 0.48 StorageIncluded : 0.0
target Product 202 's rank = 26
selection = 145 , Compatiblity = 0.444
topK: [147, 203, 177, 146, 153]
Price : 0.196 Resolution : 0.012 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.787 StorageIncluded : 0.0
target Product 202 's rank = 18
selection = 153 , Compatiblity = 0.555
topK: [150, 142, 144, 148, 149]
Price : 0.195 Resolution : 0.012 OpticalZoom : 0.0 DigitalZoom : 0.012 Weight : 0.78 StorageIncluded : 0.0
target Product 202 's rank = 11
selection = 142 , Compatiblity = 0.666
topK: [143, 133, 141, 160, 163]
Price : 0.198 Resolution : 0.003 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.794 StorageIncluded : 0.0
target Product 202 's rank = 9
selection = 160 , Compatiblity = 0.666
topK: [156, 155, 161, 164, 182]
Price : 0.196 Resolution : 0.012 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.787 StorageIncluded : 0.0
target Product 202 's rank = 5
selection = 156 , Compatiblity = 0.444
topK: [166, 167, 180, 80, 179]
Price : 0.495 Resolution : 0.007 OpticalZoom : 0.0 DigitalZoom : 0.001 Weight : 0.495 StorageIncluded : 0.0
target Product 202 's rank = 0
selection = 80 , Compatiblity = 0.555
topK: [202, 204, 207, 206, 205]
Number of interaction cycles = 21
id =  203
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 203 's rank = 25
First product selected: 207
topK: [204, 205, 206, 0, 1]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.266 DigitalZoom : 0.066 Weight : 0.266 StorageIncluded : 0.066
target Product 203 's rank = 24
selection = 204 , Compatiblity = 0.555
topK: [148, 182, 180, 163, 160]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 203 's rank = 35
selection = 148 , Compatiblity = 0.555
topK: [149, 133, 144, 146, 143]
Price : 0.111 Resolution : 0.444 OpticalZoom : 0.111 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 203 's rank = 41
selection = 133 , Compatiblity = 0.444
topK: [141, 150, 142, 153, 155]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.222 Weight : 0.222 StorageIncluded : 0.055
target Product 203 's rank = 25
selection = 155 , Compatiblity = 0.555
topK: [161, 156, 166, 167, 164]
Price : 0.533 Resolution : 0.133 OpticalZoom : 0.033 DigitalZoom : 0.133 Weight : 0.133 StorageIncluded : 0.033
target Product 203 's rank = 23
selection = 161 , Compatiblity = 0.444
topK: [80, 202, 179, 201, 159]
Price : 0.82 Resolution : 0.051 OpticalZoom : 0.012 DigitalZoom : 0.051 Weight : 0.051 StorageIncluded : 0.012
target Product 203 's rank = 55
selection = 179 , Compatiblity = 0.444
topK: [181, 187, 189, 178, 183]
Price : 0.711 Resolution : 0.044 OpticalZoom : 0.011 DigitalZoom : 0.177 Weight : 0.044 StorageIncluded : 0.011
target Product 203 's rank = 4
selection = 178 , Compatiblity = 0.666
topK: [184, 194, 192, 191, 203]
Number of interaction cycles = 8
id =  204
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 204 's rank = 144
First product selected: 164
topK: [150, 201, 189, 137, 153]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.111 DigitalZoom : 0.111 Weight : 0.444 StorageIncluded : 0.111
target Product 204 's rank = 22
selection = 150 , Compatiblity = 0.666
